"BehaviorSpace results (NetLogo 6.2.2)"
"multifirm_baseline.nlogo"
"1-and-2-layer-vary-primary-prod-capacity"
"07/04/2022 23:09:29:635 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","10","0","10"
"[run number]","setup-structure","primary-good-prod-function","max-prod-capacity-per-capita","alpha","layoff-probability","n-firms","index-in-use","firm-competency","transactions-per-month","n-households","mean-new-agreements-per-month","fix-n-framework-agreements?","firm-memory-constant","framework-duration","[step]","unemployment-rate","mean-consumer-demand-not-satisfied","mean-firm-demand-not-satisfied","total-sales","mean-cg-price","mean-pg-price","sd-cg-price","sd-pg-price","mean-current-profit-all-firms","mean-lifetime-profit-all-firms","turnover-rate","bankrupt-firms","mean-age","mean-inventories","household-wealth-concentration","household-wealth-variance","household-wealth-range","gini-coefficient"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","112","0.6779999999999999","0.0230318417920622","<RuntimePrimitiveException>","133.04612823616813","10.052191824804504","10.052191824804504","0.15907999227615688","0.15907999227615688","50.34976762193518","2804.5173458659015","0.03333333333333333","184","38.233333333333334","4.034931882434394","0.04696137527240682","223261.63946067588","7148.914320274833","0.953777067154228"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","99","0.866","0.011380085646757592","0","44.52329531241806","41.327954915624645","41.327954915624645","0.6848429772281683","0.6848429772281683","66.60038349374788","2811.067178144312","0.06666666666666667","16","73.76666666666667","0.6240651135952202","0.017981426952304484","79656.8066421193","1524.7849622547615","0.8970143393435661"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","113","0.698","0.026177418458165007","<RuntimePrimitiveException>","133.14298405604367","9.981081909443652","9.981081909443652","0.15546531322530655","0.15546531322530655","45.37783021786545","2847.535536218785","0","184","39.233333333333334","4.263499080566272","0.047424567191956535","225689.19311621695","7214.043480721277","0.954125218291429"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","100","0.862","0.009907597697509807","0","42.92225831172839","41.706132197020445","41.706132197020445","0.712289968843415","0.712289968843415","66.64529138466294","2863.2709376612524","0.1","19","74.4","0.5334875430041003","0.018103379457496918","80257.6771260203","1537.158597238052","0.8979586576777607"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","114","0.704","0.023682514132862646","<RuntimePrimitiveException>","135.16128213936355","9.888634216654651","9.888634216654651","0.19912284825494886","0.19912284825494886","50.71107330409211","2888.8578501380853","0.03333333333333333","185","40","3.8832223257860212","0.047878153689828826","227981.09503479826","7282.147514260596","0.9544257729410259"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","101","0.86","0.00946630101516208","0","41.7687578873186","41.93866808239865","41.93866808239865","0.8248985218937608","0.8248985218937608","67.56205153153766","2919.1753686794386","0.03333333333333333","20","75.33333333333333","0.6355500703110036","0.01822727980181112","80877.46406620546","1530.2999496786838","0.8989011478881359"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","115","0.6599999999999999","0.02367906115149885","<RuntimePrimitiveException>","150.3873875120746","9.883603986195194","9.883603986195194","0.20991390662757264","0.20991390662757264","62.60519876955464","2591.334142208549","0.16666666666666666","190","36.56666666666667","3.627027480654588","0.04883371793165794","232562.36604879305","7451.305721294691","0.9548550014177744"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","102","0.868","0.00988862377634938","0","40.89583098417457","42.1478235408605","42.1478235408605","0.8524483023671168","0.8524483023671168","59.721800073133345","2976.109697638419","0","20","76.33333333333333","0.6501334819496287","0.018375952179927976","81635.90198575541","1514.7919394460082","0.9000148039627267"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","116","0.652","0.01751567079175015","<RuntimePrimitiveException>","135.79920884662334","9.852013572943683","9.852013572943683","0.20264784805381617","0.20264784805381617","52.86176804617939","2631.547187735904","0.06666666666666667","192","37.2","4.093506404212692","0.049114669302085585","233892.62150317692","7459.981854893257","0.9552519929427541"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","103","0.858","0.011099535388143794","0","41.30313845911717","42.31172574909497","42.31172574909497","0.8481547153882264","0.8481547153882264","69.61936992337434","3026.7165279553187","0.13333333333333333","24","76.86666666666666","0.5856268247536356","0.018529456438992436","82382.09916631662","1508.2782288844455","0.9011125394626074"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","117","0.6839999999999999","0.02210564825365411","<RuntimePrimitiveException>","136.41669869692612","9.815192149807695","9.815192149807695","0.1725271023883844","0.1725271023883844","54.27238446547802","2672.411390700896","0.03333333333333333","193","38.03333333333333","4.535865586948873","0.0496002564288494","236460.3262730854","7485.92966632092","0.9558432778819024"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","104","0.854","0.011217915771019037","0","41.037990463387935","42.68214023348628","42.68214023348628","0.9122751461627782","0.9122751461627782","67.20411175705114","3079.0655760164414","0.03333333333333333","25","77.73333333333333","0.749830742510824","0.018710753511985895","83283.48081999758","1575.0980643621692","0.902140349667103"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","105","0.872","0.010935787507270102","0","40.27525649106957","42.73516574614869","42.73516574614869","0.7728567582449325","0.7728567582449325","66.9034416955359","3135.998678589253","0","25","78.73333333333333","0.8406555261418381","0.01888038162589251","84167.80301766715","1575.2474118933592","0.9034357383582718"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","118","0.702","0.014148182268482246","<RuntimePrimitiveException>","134.09097310964964","9.740632318149837","9.740632318149837","0.19620773237092523","0.19620773237092523","48.31891840661926","2706.644167207595","0.03333333333333333","194","38.56666666666667","4.669897007726101","0.05011593484673697","239126.12258797578","7552.139799459362","0.9562268889043157"
"1","Single-PG&CG-Firm.json","linear","0.1","1","0.5","30","no index","0","1","500","2","false","0.8","24","106","0.876","0.011402059493781924","0","41.55265141684964","42.77435206627319","42.77435206627319","0.7268277333894811","0.7268277333894811","64.08906955704069","3057.2453274761815","0.06666666666666667","27","76.13333333333334","0.7540289966662762","0.019051455630495623","85026.08167100078","1610.3593578564871","0.904425061625425"
"2","Single-PG&CG-Firm.json","linear","0.6","1","0.5","30","no index","0","1","500","2","false","0.8","24","119","0.744","0.013827042633720792","<RuntimePrimitiveException>","134.34615581653185","9.681430421620126","9.681430421620126","0.18670403105428737","0.18670403105428737","51.18932987951317","2749.249810037318","0.03333333333333333","195","39.46666666666667","4.2631210728540525","0.05072520429415902","242389.7226453985","7589.358683502723","0.9568945014810954"
